time,Close Price,High Price,Low Price,Open Price,Volume From,Volume To
2025-01-09 17:03:49.596,94224.83975755278,96109.33655270384,92340.34296240172,94224.83975755278,0,0
2025-01-09 18:03:59.556,92662.36025731088,94515.60746245708,90809.11305216464,92662.36025731088,0,0
2025-01-09 19:02:12.001,93043.03727491376,94903.89802041202,91182.17652941548,93043.03727491376,0,0
2025-01-09 20:03:47.451,92041.9420888766,93882.78093065412,90201.10324709908,92041.9420888766,0,0
2025-01-09 21:03:44.764,91914.30519556114,93752.59129947236,90076.01909164993,91914.30519556114,0,0
2025-01-09 22:08:24.136,92281.42649677648,94127.05502671204,90435.79796684095,92281.42649677648,0,0
2025-01-09 23:00:48.806,92449.0594333172,94298.04062198354,90600.07824465084,92449.0594333172,0,0
2025-01-10 00:00:39.493,92376.275783461,94223.80129913022,90528.7502677918,92376.275783461,0,0
2025-01-10 01:03:53.006,92750.12255307916,94605.12500414076,90895.12010201758,92750.12255307916,0,0
2025-01-10 02:02:43.955,93006.1287518468,94866.25132688372,91146.00617680984,93006.1287518468,0,0
2025-01-10 03:02:34.659,93320.2434117482,95186.64827998316,91453.83854351324,93320.2434117482,0,0
2025-01-10 04:03:47.256,93710.88128860826,95585.09891438045,91836.66366283609,93710.88128860826,0,0
2025-01-10 05:03:55.820,93800.12976037012,95676.13235557752,91924.12716516272,93800.12976037012,0,0
2025-01-10 06:03:39.993,93933.23991472083,95811.90471301525,92054.57511642642,93933.23991472083,0,0
2025-01-10 07:03:41.459,94162.5651957081,96045.81649962226,92279.31389179394,94162.5651957081,0,0
2025-01-10 08:03:55.667,94550.76661253636,96441.78194478709,92659.75128028562,94550.76661253636,0,0
2025-01-10 09:00:08.021,94683.1532934011,96576.81635926913,92789.49022753308,94683.1532934011,0,0
2025-01-10 10:03:42.796,94791.497381677,96687.32732931054,92895.66743404348,94791.497381677,0,0
2025-01-10 11:03:07.644,95039.77578576424,96940.57130147952,93138.98027004897,95039.77578576424,0,0
2025-01-10 12:00:42.892,95027.59771977236,96928.1496741678,93127.04576537693,95027.59771977236,0,0
2025-01-10 13:03:41.727,95033.36476789691,96934.03206325488,93132.697472539,95033.36476789691,0,0
2025-01-10 14:03:53.820,93543.97537165566,95414.85487908876,91673.09586422256,93543.97537165566,0,0
2025-01-10 15:03:50.501,94051.08752659352,95932.1092771254,92170.06577606165,94051.08752659352,0,0
2025-01-10 16:04:00.729,93659.10392114129,95532.2859995641,91785.92184271844,93659.10392114129,0,0
2025-01-10 17:01:34.127,93770.27997835191,95645.68557791896,91894.87437878488,93770.27997835191,0,0
2025-01-10 18:04:09.105,95798.50871308253,97714.47888734416,93882.53853882088,95798.50871308253,0,0
2025-01-10 19:03:55.243,94841.516564267,96738.34689555234,92944.68623298166,94841.516564267,0,0
2025-01-10 20:08:35.312,95288.32957386164,97194.09616533888,93382.5629823844,95288.32957386164,0,0
2025-01-10 21:00:57.667,94749.6380033532,96644.63076342028,92854.64524328614,94749.6380033532,0,0
2025-01-10 22:03:43.920,94615.502749684,96507.81280467768,92723.19269469033,94615.502749684,0,0
2025-01-10 23:03:01.396,94761.41483693404,96656.64313367274,92866.18654019535,94761.41483693404,0,0
2025-01-11 00:00:33.007,94736.6267420969,96631.35927693883,92841.89420725495,94736.6267420969,0,0
2025-01-11 01:03:40.594,94588.12034376372,96479.882750639,92696.35793688844,94588.12034376372,0,0
2025-01-11 02:04:01.668,94409.84496898168,96298.04186836132,92521.64806960204,94409.84496898168,0,0
2025-01-11 03:01:01.767,94439.39456775342,96328.18245910847,92550.60667639835,94439.39456775342,0,0
2025-01-11 04:03:36.735,94180.36567762114,96063.97299117356,92296.75836406872,94180.36567762114,0,0
2025-01-11 05:01:00.898,94046.21843762376,95927.14280637624,92165.29406887128,94046.21843762376,0,0
2025-01-11 06:03:43.768,94385.44798943956,96273.15694922836,92497.73902965077,94385.44798943956,0,0
2025-01-11 07:03:35.047,94246.67844372314,96131.6120125976,92361.74487484868,94246.67844372314,0,0
2025-01-11 08:03:33.528,94214.66493661448,96098.95823534676,92330.37163788218,94214.66493661448,0,0
2025-01-11 09:03:47.495,94005.11402214876,95885.21630259174,92125.01174170578,94005.11402214876,0,0
2025-01-11 10:03:57.184,94323.92594621288,96210.40446513712,92437.4474272886,94323.92594621288,0,0
2025-01-11 11:07:02.769,94480.35066525104,96369.95767855606,92590.74365194602,94480.35066525104,0,0
2025-01-11 12:03:18.529,94587.61213624186,96479.3643789667,92695.85989351704,94587.61213624186,0,0
2025-01-11 13:08:30.195,94554.37202319445,96445.45946365834,92663.28458273056,94554.37202319445,0,0
2025-01-11 14:03:39.213,94391.54571357903,96279.37662785062,92503.71479930745,94391.54571357903,0,0
2025-01-11 15:01:03.477,94595.55172876698,96487.46276334232,92703.64069419164,94595.55172876698,0,0
2025-01-11 16:01:13.399,94373.32093729396,96260.78735603984,92485.85451854806,94373.32093729396,0,0
2025-01-11 17:03:46.342,94411.91553453926,96300.15384523004,92523.67722384848,94411.91553453926,0,0
2025-01-11 18:03:49.164,94090.32522828649,95972.1317328522,92208.51872372074,94090.32522828649,0,0
2025-01-11 19:03:48.459,94236.98647243754,96121.72620188628,92352.2467429888,94236.98647243754,0,0
2025-01-11 20:03:45.187,94202.518354446,96086.56872153492,92318.46798735709,94202.518354446,0,0
2025-01-11 21:03:54.340,94561.03444332824,96452.2551321948,92669.81375446168,94561.03444332824,0,0
2025-01-11 22:03:53.461,94908.52887829034,96806.69945585614,93010.35830072452,94908.52887829034,0,0
2025-01-11 23:05:47.210,94565.96347474444,96457.28274423932,92674.64420524954,94565.96347474444,0,0
2025-01-12 00:03:59.772,94572.19295828749,96463.63681745324,92680.74909912172,94572.19295828749,0,0
2025-01-12 01:08:31.557,94342.7718499486,96229.62728694758,92455.91641294963,94342.7718499486,0,0
2025-01-12 02:03:39.228,94536.89752196112,96427.63547240036,92646.1595715219,94536.89752196112,0,0
2025-01-12 03:03:47.648,94598.60594893617,96490.57806791487,92706.63382995744,94598.60594893617,0,0
2025-01-12 04:01:37.214,94565.80576126036,96457.1218764856,92674.48964603516,94565.80576126036,0,0
2025-01-12 05:00:19.278,94473.51645693358,96362.98678607224,92584.0461277949,94473.51645693358,0,0
2025-01-12 06:00:36.633,94488.70417581518,96378.47825933147,92598.93009229888,94488.70417581518,0,0
2025-01-12 07:03:44.892,94379.41910441956,96267.00748650794,92491.83072233116,94379.41910441956,0,0
2025-01-12 08:04:05.366,94269.08776026824,96154.4695154736,92383.70600506286,94269.08776026824,0,0
2025-01-12 09:03:57.243,94120.71507832204,96003.12937988849,92238.30077675558,94120.71507832204,0,0
2025-01-12 10:01:10.265,93857.34535112527,95734.4922581478,91980.19844410276,93857.34535112527,0,0
2025-01-12 11:03:07.228,93973.60002136382,95853.0720217911,92094.12802093654,93973.60002136382,0,0
2025-01-12 12:03:01.203,94203.8063026532,96087.88242870626,92319.73017660012,94203.8063026532,0,0
2025-01-12 13:03:43.210,94255.24861633296,96140.35358865964,92370.14364400633,94255.24861633296,0,0
2025-01-12 14:02:42.083,94612.20014403955,96504.44414692034,92719.95614115876,94612.20014403955,0,0
2025-01-12 15:08:37.730,94762.22675114391,96657.4712861668,92866.98221612105,94762.22675114391,0,0
2025-01-12 16:03:40.915,95011.90335368075,96912.14142075436,93111.66528660714,95011.90335368075,0,0
2025-01-12 17:03:33.133,94940.61616931802,96839.42849270438,93041.80384593166,94940.61616931802,0,0
2025-01-12 18:03:45.341,95116.66736517011,97019.00071247351,93214.33401786671,95116.66736517011,0,0
2025-01-12 19:06:59.760,94918.71731944468,96817.09166583356,93020.34297305575,94918.71731944468,0,0
2025-01-12 20:03:45.476,94576.45970517748,96467.98889928104,92684.93051107392,94576.45970517748,0,0
2025-01-12 21:03:53.852,94657.53871057612,96550.68948478764,92764.3879363646,94657.53871057612,0,0
2025-01-12 22:04:02.372,94290.51967369075,96176.33006716458,92404.70928021696,94290.51967369075,0,0
2025-01-12 23:03:43.099,93873.37040550246,95750.83781361252,91995.9029973924,93873.37040550246,0,0
2025-01-13 00:00:36.404,94454.77089638809,96343.86631431583,92565.67547846033,94454.77089638809,0,0
2025-01-13 01:04:04.515,95230.50136357336,97135.11139084485,93325.8913363019,95230.50136357336,0,0
2025-01-13 02:03:18.201,94129.18563934106,96011.76935212789,92246.60192655424,94129.18563934106,0,0
2025-01-13 04:03:39.288,94124.68513319505,96007.17883585895,92242.19143053114,94124.68513319505,0,0
2025-01-13 05:04:10.854,94466.35491829069,96355.6820166565,92577.02781992489,94466.35491829069,0,0
2025-01-13 06:03:43.466,94137.938359676,96020.69712686952,92255.17959248248,94137.938359676,0,0
2025-01-13 07:02:43.832,93330.90109420892,95197.51911609308,91464.28307232472,93330.90109420892,0,0
2025-01-13 08:01:18.929,93493.69014743694,95363.56395038568,91623.8163444882,93493.69014743694,0,0
2025-01-13 09:03:45.504,92923.16432445054,94781.62761093955,91064.70103796152,92923.16432445054,0,0
2025-01-13 10:03:37.047,92965.67305622298,94824.98651734744,91106.35959509852,92965.67305622298,0,0
2025-01-13 11:08:18.214,91618.16277553422,93450.52603104492,89785.79952002353,91618.16277553422,0,0
2025-01-13 12:03:38.313,91066.5096907206,92887.839884535,89245.17949690617,91066.5096907206,0,0
2025-01-13 13:08:25.727,90897.722821227,92715.67727765154,89079.76836480245,90897.722821227,0,0
2025-01-13 14:03:34.838,91046.88264301588,92867.82029587618,89225.94499015555,91046.88264301588,0,0
2025-01-13 15:03:45.868,91673.98885470458,93507.46863179868,89840.50907761049,91673.98885470458,0,0
2025-01-13 16:03:28.725,92196.84406025456,94040.78094145968,90352.90717904948,92196.84406025456,0,0
2025-01-13 17:03:45.245,91203.8650436534,93027.94234452648,89379.78774278033,91203.8650436534,0,0
2025-01-13 18:02:56.846,91929.4735169686,93768.06298730796,90090.88404662925,91929.4735169686,0,0
2025-01-13 19:03:35.992,92048.1895936744,93889.1533855479,90207.22580180092,92048.1895936744,0,0
2025-01-13 20:03:30.727,92270.7567426066,94116.17187745876,90425.34160775448,92270.7567426066,0,0
2025-01-13 21:03:36.362,93565.16184051156,95436.4650773218,91693.85860370134,93565.16184051156,0,0
2025-01-13 22:03:39.183,94163.89074775224,96047.16856270727,92280.6129327972,94163.89074775224,0,0
2025-01-13 23:02:27.487,94358.10541149689,96245.2675197268,92470.94330326692,94358.10541149689,0,0
2025-01-14 00:03:39.758,94504.26849514963,96394.35386505265,92614.18312524664,94504.26849514963,0,0
2025-01-14 01:03:49.692,94451.91272177771,96340.95097621328,92562.87446734218,94451.91272177771,0,0
2025-01-14 02:03:34.882,94804.22561805036,96700.31013041137,92908.14110568936,94804.22561805036,0,0
2025-01-14 03:03:45.339,94883.68177638578,96781.35541191352,92986.00814085806,94883.68177638578,0,0
2025-01-14 04:03:28.110,94835.87012890849,96732.58753148664,92939.1527263303,94835.87012890849,0,0
2025-01-14 05:07:06.814,95164.61606201968,97067.90838326007,93261.32374077928,95164.61606201968,0,0
2025-01-14 06:02:08.027,94861.40427632442,96758.6323618509,92964.17619079794,94861.40427632442,0,0
2025-01-14 07:03:31.814,95026.56634935716,96927.09767634427,93126.03502237,95026.56634935716,0,0
2025-01-14 08:03:44.142,94835.05605501652,96731.75717611684,92938.35493391618,94835.05605501652,0,0
2025-01-14 09:03:43.031,95629.83923389437,97542.43601857225,93717.24244921646,95629.83923389437,0,0
2025-01-14 10:03:40.587,97094.58071458964,99036.4723288814,95152.68910029784,97094.58071458964,0,0
2025-01-14 11:03:44.825,96632.48456504793,98565.13425634889,94699.83487374696,96632.48456504793,0,0
2025-01-14 12:03:42.018,96497.89985560528,98427.8578527174,94567.94185849316,96497.89985560528,0,0
2025-01-14 13:03:48.284,95944.70227292187,97863.59631838033,94025.80822746344,95944.70227292187,0,0
2025-01-14 14:01:13.477,96294.5147067344,98220.40500086908,94368.6244125997,96294.5147067344,0,0
2025-01-14 15:03:53.442,96149.71628658813,98072.71061231988,94226.72196085636,96149.71628658813,0,0
2025-01-14 16:03:45.730,96378.29791315526,98305.86387141836,94450.73195489217,96378.29791315526,0,0
2025-01-14 17:03:31.691,95703.54557746142,97617.61648901066,93789.4746659122,95703.54557746142,0,0
2025-01-14 18:03:49.663,96479.71578368786,98409.31009936162,94550.1214680141,96479.71578368786,0,0
2025-01-14 19:04:01.019,96725.04207974242,98659.54292133728,94790.54123814756,96725.04207974242,0,0
2025-01-14 20:02:04.123,96445.88153298218,98374.79916364184,94516.96390232252,96445.88153298218,0,0
2025-01-14 21:03:44.525,96376.90845087136,98304.4466198888,94449.37028185396,96376.90845087136,0,0
2025-01-14 22:03:44.415,96436.0987455667,98364.82072047803,94507.37677065536,96436.0987455667,0,0
2025-01-14 23:07:55.223,96732.3889915353,98667.036771366,94797.7412117046,96732.3889915353,0,0
2025-01-15 00:03:55.939,96535.26005426567,98465.965255351,94604.55485318037,96535.26005426567,0,0
2025-01-15 01:02:15.310,96898.59910352032,98836.57108559074,94960.62712144991,96898.59910352032,0,0
2025-01-15 02:03:49.690,97319.90221599893,99266.30026031892,95373.50417167894,97319.90221599893,0,0
2025-01-15 03:01:49.127,96793.91016297833,98729.78836623787,94858.03195971876,96793.91016297833,0,0
2025-01-15 04:03:52.300,97344.1282567494,99291.01082188438,95397.2456916144,97344.1282567494,0,0
2025-01-15 04:59:16.000,97144.8201110683,99087.71651328966,95201.92370884694,97144.8201110683,0,0
